participant_ID,position,validity,trial,phase,response,rt
P106,left,invalid,7,exhale,correct,0.3475299
P106,left,valid,8,exhale,correct,0.3790463
P106,left,invalid,9,exhale,correct,0.380279
P106,right,invalid,10,exhale,correct,0.505271
P106,left,invalid,11,exhale,correct,0.4718106
P106,right,valid,12,exhale,correct,0.3440456
P106,catch,catch,13,exhale,correct,NA
P106,left,invalid,14,exhale,correct,0.3799122
P106,left,valid,15,exhale,correct,0.3768704
P106,catch,catch,16,exhale,correct,NA
P106,catch,catch,17,exhale,correct,NA
P106,right,invalid,18,exhale,correct,0.399369
P106,catch,catch,19,exhale,correct,NA
P106,right,invalid,20,exhale,correct,0.4598506
P106,left,valid,21,exhale,correct,0.4576801
P106,right,valid,22,exhale,correct,0.3715212
P106,left,invalid,23,exhale,correct,0.3792544
P106,right,valid,24,exhale,correct,0.3123665
P106,left,invalid,25,exhale,correct,0.4114554
P106,left,valid,26,exhale,correct,0.3604564
P106,right,valid,27,exhale,correct,0.3179081
P106,catch,catch,28,exhale,correct,NA
P106,right,valid,29,exhale,correct,0.3204978
P106,right,valid,30,exhale,correct,0.4040685
P106,left,valid,31,exhale,correct,0.2880063
P106,right,valid,32,exhale,correct,0.301749
P106,left,invalid,33,exhale,correct,0.3406186
P106,catch,catch,34,exhale,correct,NA
P106,right,valid,35,exhale,correct,0.356898
P106,left,invalid,36,exhale,correct,0.3074715
P106,right,invalid,37,exhale,correct,0.3070663
P106,right,invalid,38,exhale,correct,0.3573118
P106,right,valid,39,exhale,correct,0.3455773
P106,right,invalid,40,exhale,correct,0.3798407
P106,catch,catch,41,exhale,correct,NA
P106,left,valid,42,exhale,correct,0.3505224
P106,catch,catch,43,exhale,correct,NA
P106,right,invalid,44,exhale,correct,0.358318
P106,right,invalid,45,exhale,correct,0.377684
P106,right,valid,46,exhale,correct,0.2961357
P106,left,valid,47,exhale,correct,0.3937243
P106,left,invalid,48,exhale,correct,0.2634309
P106,catch,catch,49,exhale,correct,NA
P106,left,valid,50,exhale,correct,0.3693024
P106,left,valid,51,exhale,correct,0.2788784
P106,left,invalid,52,exhale,correct,0.2958663
P106,left,valid,53,exhale,correct,0.3056675
P106,catch,catch,54,exhale,correct,NA
P106,right,invalid,55,exhale,correct,0.3276125
P106,left,valid,56,exhale,correct,0.7076485
P106,right,valid,57,exhale,correct,0.4441704
P106,left,invalid,58,exhale,correct,0.2611089
P106,right,invalid,59,exhale,correct,0.2940464
P106,catch,catch,0,inhale,correct,NA
P106,catch,catch,1,inhale,correct,NA
P106,right,invalid,2,inhale,correct,0.5250721
P106,right,invalid,3,inhale,correct,0.3842936
P106,left,valid,4,inhale,correct,0.3704797
P106,left,invalid,5,inhale,correct,0.2878909
P106,right,valid,6,inhale,correct,0.3051764
P106,left,invalid,7,inhale,correct,0.3892842
P106,left,valid,8,inhale,correct,0.3090035
P106,left,invalid,9,inhale,correct,0.3982454
P106,right,invalid,10,inhale,correct,0.4435321
P106,left,invalid,11,inhale,correct,1.4009605
P106,right,valid,12,inhale,correct,0.3325015
P106,catch,catch,13,inhale,incorrect,0.3205065
P106,left,invalid,14,inhale,correct,0.3742425
P106,left,valid,15,inhale,correct,0.7080201
P106,catch,catch,16,inhale,correct,NA
P106,catch,catch,17,inhale,correct,NA
P106,right,invalid,18,inhale,correct,0.6565409
P106,catch,catch,19,inhale,correct,NA
P106,right,invalid,20,inhale,correct,0.4737186
P106,left,valid,21,inhale,correct,0.4089852
P106,right,valid,22,inhale,correct,0.3782784
P106,left,invalid,23,inhale,correct,0.3774939
P106,right,valid,24,inhale,correct,0.3844836
P106,left,invalid,25,inhale,correct,0.3621545
P106,left,valid,26,inhale,correct,0.3784079
P106,right,valid,27,inhale,correct,0.3793097
P106,catch,catch,28,inhale,correct,NA
P106,right,valid,29,inhale,correct,0.3340139
P106,right,valid,30,inhale,correct,0.4409767
P106,left,valid,31,inhale,correct,0.3005522
P106,right,valid,32,inhale,correct,0.3854598
P106,left,invalid,33,inhale,correct,0.3535402
P106,catch,catch,34,inhale,incorrect,0.3235725
P106,right,valid,35,inhale,correct,0.3531967
P106,left,invalid,36,inhale,correct,0.3080517
P106,right,invalid,37,inhale,correct,0.3208201
P106,right,invalid,38,inhale,correct,0.396091
P106,right,valid,39,inhale,correct,0.4005744
P106,right,invalid,40,inhale,correct,0.4434318
P106,catch,catch,41,inhale,correct,NA
P106,left,valid,42,inhale,correct,0.7075029
P106,catch,catch,43,inhale,incorrect,0.400979
P106,right,invalid,44,inhale,correct,0.3572175
P106,right,invalid,45,inhale,correct,0.3216639
P106,right,valid,46,inhale,correct,0.4293245
P106,left,valid,47,inhale,correct,0.2848248
P106,left,invalid,48,inhale,correct,0.4000935
P106,catch,catch,49,inhale,correct,NA
P106,left,valid,50,inhale,correct,0.3896276
P106,left,valid,51,inhale,correct,0.3089166
P106,left,invalid,52,inhale,correct,0.5952644
P106,left,valid,53,inhale,correct,0.4438623
P106,catch,catch,54,inhale,correct,NA
P106,right,invalid,55,inhale,correct,0.4526819
P106,left,valid,56,inhale,correct,0.3336607
P106,right,valid,57,inhale,correct,0.5730286
P106,left,invalid,58,inhale,correct,0.3842999
P106,right,invalid,59,inhale,correct,0.5019118
P107,catch,catch,0,inhale,incorrect,0.3061971
P107,catch,catch,1,inhale,correct,NA
P107,right,invalid,2,inhale,correct,0.4133184
P107,right,invalid,3,inhale,correct,0.3374364
P107,left,valid,4,inhale,correct,0.4034934
P107,left,invalid,5,inhale,correct,0.3265961
P107,right,valid,6,inhale,correct,0.4938186
P107,left,invalid,7,inhale,correct,0.4554689
P107,left,valid,8,inhale,correct,0.3613139
P107,left,invalid,9,inhale,correct,0.5106246
P107,right,invalid,10,inhale,correct,0.31439
P107,left,invalid,11,inhale,correct,0.2760325
P107,right,valid,12,inhale,correct,0.446597
P107,catch,catch,13,inhale,correct,NA
P107,left,invalid,14,inhale,correct,0.4076252
P107,left,valid,15,inhale,correct,0.9826167
P107,catch,catch,16,inhale,correct,NA
P107,catch,catch,17,inhale,correct,NA
P107,right,invalid,18,inhale,correct,0.4817456
P107,catch,catch,19,inhale,correct,NA
P107,right,invalid,20,inhale,correct,0.3505397
P107,left,valid,21,inhale,correct,0.3896739
P107,right,valid,22,inhale,correct,0.3201325
P107,left,invalid,23,inhale,correct,0.3661839
P107,right,valid,24,inhale,correct,0.4741174
P107,left,invalid,25,inhale,correct,0.337393
P107,left,valid,26,inhale,correct,0.3043199
P107,right,valid,27,inhale,correct,0.4379183
P107,catch,catch,28,inhale,correct,NA
P107,right,valid,29,inhale,correct,0.4344589
P107,right,valid,30,inhale,correct,0.4513944
P107,left,valid,31,inhale,correct,0.4786242
P107,right,valid,32,inhale,correct,0.3300792
P107,left,invalid,33,inhale,correct,0.3431994
P107,catch,catch,34,inhale,correct,NA
P107,right,valid,35,inhale,correct,0.3760267
P107,left,invalid,36,inhale,correct,0.400626
P107,right,invalid,37,inhale,correct,0.3364097
P107,right,invalid,38,inhale,correct,0.4341638
P107,right,valid,39,inhale,correct,0.3373179
P107,right,invalid,40,inhale,correct,0.4153519
P107,catch,catch,41,inhale,correct,NA
P107,left,valid,42,inhale,correct,0.3973359
P107,catch,catch,43,inhale,correct,NA
P107,right,invalid,44,inhale,correct,0.3651296
P107,right,invalid,45,inhale,correct,0.3434384
P107,right,valid,46,inhale,correct,0.3520215
P107,left,valid,47,inhale,correct,0.4985397
P107,left,invalid,48,inhale,correct,0.457003
P107,catch,catch,49,inhale,correct,NA
P107,left,valid,50,inhale,correct,0.4069051
P107,left,valid,51,inhale,correct,0.4813283
P107,left,invalid,52,inhale,correct,0.5002397
P107,left,valid,53,inhale,correct,0.3112284
P107,catch,catch,54,inhale,correct,NA
P107,right,invalid,55,inhale,correct,0.384654
P107,left,valid,56,inhale,correct,0.4127384
P107,right,valid,57,inhale,correct,0.5177037
P107,left,invalid,58,inhale,correct,0.3939337
P107,right,invalid,59,inhale,correct,0.3331009
P107,catch,catch,0,exhale,correct,NA
P107,catch,catch,1,exhale,incorrect,0.3256667
P107,right,invalid,2,exhale,correct,0.4893246
P107,right,invalid,3,exhale,correct,0.3890596
P107,left,valid,4,exhale,correct,0.4796028
P107,left,invalid,5,exhale,correct,0.4125496
P107,right,valid,6,exhale,correct,0.4105587
P107,left,invalid,7,exhale,correct,0.3759609
P107,left,valid,8,exhale,correct,0.3384237
P107,left,invalid,9,exhale,correct,0.360827
P107,right,invalid,10,exhale,correct,0.3422799
P107,left,invalid,11,exhale,correct,0.3312212
P107,right,valid,12,exhale,correct,0.2531771
P107,catch,catch,13,exhale,correct,NA
P107,left,invalid,14,exhale,correct,0.397279
P107,left,valid,15,exhale,correct,0.3741289
P107,catch,catch,16,exhale,correct,NA
P107,catch,catch,17,exhale,correct,NA
P107,right,invalid,18,exhale,correct,0.4006795
P107,catch,catch,19,exhale,correct,NA
P107,right,invalid,20,exhale,correct,0.4934722
P107,left,valid,21,exhale,correct,0.3715842
P107,right,valid,22,exhale,correct,0.6185011
P107,left,invalid,23,exhale,correct,0.4535521
P107,right,valid,24,exhale,correct,0.3703432
P107,left,invalid,25,exhale,correct,0.4536111
P107,left,valid,26,exhale,correct,0.3604908
P107,right,valid,27,exhale,correct,0.3719571
P107,catch,catch,28,exhale,correct,NA
P107,right,valid,29,exhale,correct,0.3732362
P107,right,valid,30,exhale,correct,0.3980375
P107,left,valid,31,exhale,correct,0.4049982
P107,right,valid,32,exhale,correct,0.3526711
P107,left,invalid,33,exhale,correct,0.4412905
P107,catch,catch,34,exhale,correct,NA
P107,right,valid,35,exhale,correct,0.3756513
P107,left,invalid,36,exhale,correct,0.5380524
P107,right,invalid,37,exhale,correct,0.3478223
P107,right,invalid,38,exhale,correct,0.4087282
P107,right,valid,39,exhale,correct,0.3414639
P107,right,invalid,40,exhale,correct,0.4661743
P107,catch,catch,41,exhale,correct,NA
P107,left,valid,42,exhale,correct,0.3140226
P107,catch,catch,43,exhale,incorrect,0.2975557
P107,right,invalid,44,exhale,correct,0.3959725
P107,right,invalid,45,exhale,correct,0.3665342
P107,right,valid,46,exhale,correct,0.4344956
P107,left,valid,47,exhale,correct,0.427587
P107,left,invalid,48,exhale,correct,0.4542423
P107,catch,catch,49,exhale,correct,NA
P107,left,valid,50,exhale,correct,0.3194075
P107,left,valid,51,exhale,correct,0.3992307
P107,left,invalid,52,exhale,correct,0.3795999
P107,left,valid,53,exhale,correct,0.3585952
P107,catch,catch,54,exhale,correct,NA
P107,right,invalid,55,exhale,correct,0.3213266
P107,left,valid,56,exhale,correct,0.3827415
P107,right,valid,57,exhale,correct,0.3385222
P107,left,invalid,58,exhale,correct,0.3472197
P107,right,invalid,59,exhale,correct,0.3901734
P108,catch,catch,0,exhale,correct,NA
P108,catch,catch,1,exhale,correct,NA
P108,right,invalid,2,exhale,correct,0.3471389
P108,right,invalid,3,exhale,correct,0.6047675
P108,left,valid,4,exhale,correct,0.2445182
P108,left,invalid,5,exhale,correct,0.2439479
P108,right,valid,6,exhale,correct,0.4313497
P108,left,invalid,7,exhale,correct,0.2786891
P108,left,valid,8,exhale,correct,0.2316558
P108,left,invalid,9,exhale,correct,0.1426866
P108,right,invalid,10,exhale,correct,0.336239
P108,left,invalid,11,exhale,correct,0.3145563
P108,right,valid,12,exhale,correct,0.2585369
P108,catch,catch,13,exhale,correct,NA
P108,left,invalid,14,exhale,correct,0.3202623
P108,left,valid,15,exhale,correct,0.369302
P108,catch,catch,16,exhale,incorrect,0.3499741
P108,catch,catch,17,exhale,correct,NA
P108,right,invalid,18,exhale,correct,0.4730996
P108,catch,catch,19,exhale,correct,NA
P108,right,invalid,20,exhale,correct,0.3849568
P108,left,valid,21,exhale,correct,0.3981714
P108,right,valid,22,exhale,correct,0.283755
P108,left,invalid,23,exhale,correct,0.3059242
P108,right,valid,24,exhale,correct,0.3233445
P108,left,invalid,25,exhale,correct,0.440775
P108,left,valid,26,exhale,correct,1.722953
P108,right,valid,27,exhale,correct,0.3169332
P108,catch,catch,28,exhale,incorrect,0.3339663
P108,right,valid,29,exhale,correct,0.4248849
P108,right,valid,30,exhale,correct,0.4421445
P108,left,valid,31,exhale,correct,0.4064221
P108,right,valid,32,exhale,correct,0.2348202
P108,left,invalid,33,exhale,correct,0.4343957
P108,catch,catch,34,exhale,incorrect,0.3212876
P108,right,valid,35,exhale,correct,0.578332
P108,left,invalid,36,exhale,correct,0.3915178
P108,right,invalid,37,exhale,correct,0.5005297
P108,right,invalid,38,exhale,correct,0.3368632
P108,right,valid,39,exhale,correct,0.2858391
P108,right,invalid,40,exhale,correct,0.3558239
P108,catch,catch,41,exhale,correct,NA
P108,left,valid,42,exhale,correct,0.3627222
P108,catch,catch,43,exhale,correct,NA
P108,right,invalid,44,exhale,correct,0.3988853
P108,right,invalid,45,exhale,correct,0.4190369
P108,right,valid,46,exhale,correct,0.3157196
P108,left,valid,47,exhale,correct,0.3488101
P108,left,invalid,48,exhale,correct,0.7741608
P108,catch,catch,49,exhale,incorrect,0.3588795
P108,left,valid,50,exhale,correct,0.4023403
P108,left,valid,51,exhale,correct,0.3772267
P108,left,invalid,52,exhale,correct,0.39865
P108,left,valid,53,exhale,correct,0.5301667
P108,catch,catch,54,exhale,correct,NA
P108,right,invalid,55,exhale,correct,0.4870914
P108,left,valid,56,exhale,correct,0.359024
P108,right,valid,57,exhale,correct,0.3915187
P108,left,invalid,58,exhale,correct,0.3417399
P108,right,invalid,59,exhale,correct,0.338244
P108,catch,catch,0,inhale,correct,NA
P108,catch,catch,1,inhale,correct,NA
P108,right,invalid,2,inhale,correct,0.4928615
P108,right,invalid,3,inhale,correct,0.4462658
P108,left,valid,4,inhale,correct,0.3175829
P108,left,invalid,5,inhale,correct,0.3012768
P108,right,valid,6,inhale,correct,0.2691212
P108,left,invalid,7,inhale,correct,0.2763243
P108,left,valid,8,inhale,correct,0.3684493
P108,left,invalid,9,inhale,correct,0.3079236
P108,right,invalid,10,inhale,correct,0.3274173
P108,left,invalid,11,inhale,correct,0.2387126
P108,right,valid,12,inhale,correct,0.2908022
P108,catch,catch,13,inhale,correct,NA
P108,left,invalid,14,inhale,correct,0.4576453
P108,left,valid,15,inhale,correct,0.3777911
P108,catch,catch,16,inhale,incorrect,0.3366021
P108,catch,catch,17,inhale,correct,NA
P108,right,invalid,18,inhale,correct,0.518818
P108,catch,catch,19,inhale,correct,NA
P108,right,invalid,20,inhale,correct,0.4126258
P108,left,valid,21,inhale,correct,0.5361846
P108,right,valid,22,inhale,correct,0.3190879
P108,left,invalid,23,inhale,correct,0.3295614
P108,right,valid,24,inhale,correct,0.3931847
P108,left,invalid,25,inhale,correct,0.3012436
P108,left,valid,26,inhale,correct,0.3015619
P108,right,valid,27,inhale,correct,0.2814677
P108,catch,catch,28,inhale,incorrect,0.3365955
P108,right,valid,29,inhale,correct,0.3845348
P108,right,valid,30,inhale,correct,0.3471772
P108,left,valid,31,inhale,correct,0.3186155
P108,right,valid,32,inhale,correct,0.2943789
P108,left,invalid,33,inhale,correct,0.3233076
P108,catch,catch,34,inhale,correct,NA
P108,right,valid,35,inhale,correct,0.7713504
P108,left,invalid,36,inhale,correct,0.3897229
P108,right,invalid,37,inhale,correct,0.3465527
P108,right,invalid,38,inhale,correct,0.3675429
P108,right,valid,39,inhale,correct,0.2373899
P108,right,invalid,40,inhale,correct,0.3484516
P108,catch,catch,41,inhale,correct,NA
P108,left,valid,42,inhale,correct,0.3041633
P108,catch,catch,43,inhale,correct,NA
P108,right,invalid,44,inhale,correct,0.3905408
P108,right,invalid,45,inhale,correct,0.549935
P108,right,valid,46,inhale,correct,0.4027335
P108,left,valid,47,inhale,correct,0.367965
P108,left,invalid,48,inhale,correct,0.3713682
P108,catch,catch,49,inhale,correct,NA
P108,left,valid,50,inhale,correct,0.3191845
P108,left,valid,51,inhale,correct,0.2953952
P108,left,invalid,52,inhale,correct,0.355
P108,left,valid,53,inhale,correct,0.2216922
P108,catch,catch,54,inhale,incorrect,0.3471713
P108,right,invalid,55,inhale,correct,0.3771744
P108,left,valid,56,inhale,correct,0.3899455
P108,right,valid,57,inhale,correct,0.2715427
P108,left,invalid,58,inhale,correct,0.2972367
P108,right,invalid,59,inhale,correct,0.4109508
P109,catch,catch,0,inhale,correct,NA
P109,catch,catch,1,inhale,correct,NA
P109,right,invalid,2,inhale,correct,0.387574
P109,right,invalid,3,inhale,correct,0.2919691
P109,left,valid,4,inhale,correct,0.3515507
P109,left,invalid,5,inhale,correct,0.2963903
P109,right,valid,6,inhale,correct,0.3112773
P109,left,invalid,7,inhale,correct,0.2829708
P109,left,valid,8,inhale,correct,0.3811586
P109,left,invalid,9,inhale,correct,0.3400186
P109,right,invalid,10,inhale,correct,0.455349
P109,left,invalid,11,inhale,correct,0.3531713
P109,right,valid,12,inhale,correct,0.3275023
P109,catch,catch,13,inhale,incorrect,0.2259319
P109,left,invalid,14,inhale,correct,0.2505374
P109,left,valid,15,inhale,correct,0.3540711
P109,catch,catch,16,inhale,incorrect,0.2737196
P109,catch,catch,17,inhale,correct,NA
P109,right,invalid,18,inhale,correct,0.3603743
P109,catch,catch,19,inhale,correct,NA
P109,right,invalid,20,inhale,correct,0.3927622
P109,left,valid,21,inhale,correct,0.5124168
P109,right,valid,22,inhale,correct,0.5106859
P109,left,invalid,23,inhale,correct,0.4464145
P109,right,valid,24,inhale,correct,0.3523782
P109,left,invalid,25,inhale,correct,0.3165944
P109,left,valid,26,inhale,correct,0.2958595
P109,right,valid,27,inhale,correct,0.3128385
P109,catch,catch,28,inhale,correct,NA
P109,right,valid,29,inhale,correct,0.382628
P109,right,valid,30,inhale,correct,0.334306
P109,left,valid,31,inhale,correct,0.3284697
P109,right,valid,32,inhale,correct,0.5379627
P109,left,invalid,33,inhale,correct,0.3851765
P109,catch,catch,34,inhale,correct,NA
P109,right,valid,35,inhale,correct,0.3085283
P109,left,invalid,36,inhale,correct,0.4506474
P109,right,invalid,37,inhale,correct,0.4891735
P109,right,invalid,38,inhale,correct,0.19056
P109,right,valid,39,inhale,correct,0.3185896
P109,right,invalid,40,inhale,correct,0.3028168
P109,catch,catch,41,inhale,correct,NA
P109,left,valid,42,inhale,correct,0.3570882
P109,catch,catch,43,inhale,correct,NA
P109,right,invalid,44,inhale,correct,0.3640389
P109,right,invalid,45,inhale,correct,0.4962209
P109,right,valid,46,inhale,correct,0.3797987
P109,left,valid,47,inhale,correct,0.4665745
P109,left,invalid,48,inhale,correct,0.2839125
P109,catch,catch,49,inhale,incorrect,0.1842553
P109,left,valid,50,inhale,correct,0.5117448
P109,left,valid,51,inhale,correct,0.4052105
P109,left,invalid,52,inhale,correct,0.415061
P109,left,valid,53,inhale,correct,0.358642
P109,catch,catch,54,inhale,correct,NA
P109,right,invalid,55,inhale,correct,0.2647417
P109,left,valid,56,inhale,correct,0.3058179
P109,right,valid,57,inhale,correct,0.268232
P109,left,invalid,58,inhale,correct,0.2531751
P109,right,invalid,59,inhale,correct,0.3157129
P109,catch,catch,0,exhale,correct,NA
P109,catch,catch,1,exhale,correct,NA
P109,right,invalid,2,exhale,correct,0.4269092
P109,right,invalid,3,exhale,correct,0.3930872
